MapCode,SpeciesName,CohortAge,CohortBiomass
49069,LIST2,10,25.19
49069,LIST2,20,215.16
49069,QUFA,40,121.88
49069,QUNI,10,129.25
49069,QUNI,20,238.48
49737,PITA,10,123.97
49737,PITA,20,264.11
49737,PITA,30,546.26
49737,PITA,40,1272.15
49737,ACRU,10,55.715
49737,ACRU,20,355.85
49737,ACRU,40,673.53
49737,ACRU,50,640.97
49737,ACRU,60,892.54
49737,LIST2,30,675.95
49737,LIST2,40,156.53
49737,NYBI,10,64.46
49689,PITA,10,68.2
49689,PITA,30,295.13
49689,ACRU,50,41.03
49689,ACRU,60,241.23
49689,LIST2,10,31.35
49689,LIST2,20,105.49
49689,LIST2,40,82.06
49689,NYSY,10,31.57
49689,NYBI,40,217.8
49689,QUNI,20,173.8
49689,QUNI,40,398.2
48642,PITA,30,762.3
48642,PITA,40,16029.97
48642,ACRU,10,65.89
48642,ACRU,20,160.875
48642,ACRU,30,313.39
48642,ACRU,40,262.02
48642,LIST2,40,89.87
48642,NYBI,10,36.08
48642,QUAL,20,66.33
48642,QUAL,50,135.63
48642,QUAL,60,208.01
48642,QUFA,40,157.96
48604,PITA,20,192.28
48604,PITA,30,420.09
48604,PITA,40,22777.37
48604,ACRU,10,100.1
48604,ACRU,20,160.875
48604,ACRU,30,333.19
48604,ACRU,50,304.15
48604,ACRU,60,311.08
48604,LIST2,40,251.46
17107,PIEC2,60,1198.89
17107,PIEC2,70,3790.05
17107,PITA,30,121.66
17107,CAGL8,30,177.43
17107,CAAL27,20,78.43
17107,CAAL27,30,278.19
17107,CAAL27,40,694.32
17107,CAAL27,50,1841.95
17107,CAAL27,60,506.44
17107,CAAL27,70,1471.36
17107,QURU,60,332.53000000000003
17107,QUST,70,600.27
17107,QUST,100,2853.84
17107,QUVE,40,117.04
17107,QUVE,50,227.81
17107,QUVE,60,2559.15
16620,PIPA2,50,179.08
16620,ACRU,10,29.15
16620,ACRU,30,236.61
16620,ACRU,50,399.08
16620,ACRU,60,240.9
16620,LIST2,10,76.23
16620,LIST2,30,630.19
16620,LIST2,40,2495.02
16620,LIST2,50,569.14
16620,QUNI,20,171.105
16620,QUNI,30,465.41
16620,QUNI,40,1527.9
16620,QUNI,50,3737.14
16620,QUNI,60,1691.58
17124,ACRU,50,201.19
17124,ACRU,60,351.45
17124,ACRU,70,38.17
17124,CAAL27,20,77.55
17124,CAAL27,60,677.82
17124,CAAL27,70,1030.15
17124,CAAL27,80,1810.71
17124,LITU,20,263.45
17124,LITU,30,77.77
17124,LITU,50,482.24
17124,NYSY,10,50.82
17124,NYSY,20,167.53
17124,QUAL,80,3029.73
17124,QUFA,50,724.13
17124,QURU,50,225.39000000000001
17124,QUST,50,109.23
17124,QUST,70,614.79
17124,QUVE,50,551.76
17124,QUVE,60,1064.25
16816,PITA,30,617.1
16816,PITA,40,3722.73
16816,CAAL27,10,38.55500000000001
16816,LIST2,10,13.53
16816,LIST2,20,289.96
16816,LIST2,30,64.9
16816,LIST2,40,536.36
16816,LIST2,50,394.35
16816,LITU,20,551.32
16816,LITU,30,570.57
16816,LITU,40,552.3100000000001
16816,NYSY,10,20.46
16816,QUFA,20,99.11
16816,QUFA,40,95.37
16816,QUFA,50,747.5600000000001
16816,QUFA,70,2994.97
16816,QUNI,10,43.56
16816,QUNI,20,138.49
16816,QUST,70,283.36
16816,QUVE,10,23.1
16816,QUVE,20,68.75
16703,PIEC2,40,59.07
16703,PIEC2,50,418
16703,PIEC2,60,382.25
16703,PITA,30,517.77
16703,PITA,40,447.15
16703,PIVI2,20,72.6
16703,PIVI2,40,728.64
16703,PIVI2,50,3979.69
16703,PIVI2,60,2010.14
16703,ACRU,20,142.34
16703,CAGL8,70,402.93
16703,CAAL27,20,134.42
16703,NYSY,10,36.85
16703,NYSY,40,531.19
16703,QUAL,20,92.235
16703,QUCO2,20,110.22
16703,QUCO2,40,234.3
16703,QUCO2,70,5164.28
16703,QUFA,30,264
16703,QUFA,40,155.32
16703,QUFA,50,744.37
16703,QUPR2,50,78.87
16703,QUVE,50,118.36
16565,PITA,10,46.64
16565,PITA,20,239.47
16565,PITA,30,564.85
16565,PITA,40,309.43
16565,LIST2,40,449.35
16565,LIST2,50,1003.145
17785,PITA,30,269.72
17785,ACRU,40,58.85
17785,ACRU,50,387.2
17785,CAGL8,30,163.68
17785,CAAL27,40,255.86
17785,CAAL27,80,1823.25
17785,LIST2,30,61.6
17785,LIST2,40,225.28
17785,LIST2,50,1003.145
17785,LITU,30,68.09
17785,LITU,50,889.68
17785,QUAL,50,296.89
17785,QUAL,60,817.85
17785,QUAL,70,372.79
17785,QUAL,80,6625.85
17785,QUAL,90,4423.54
17785,QUST,60,182.93
18106,JUVI,40,342.1
18106,JUVI,60,455.84
18106,PIEC2,40,94.6
18106,PIEC2,50,120.12
18106,PITA,30,2018.83
18106,PITA,40,10724.45
18106,PIVI2,40,241.175
18106,PIVI2,50,2087.36
18106,ACRU,10,39.27
18106,ACRU,30,169.73
18106,ACRU,50,208.56
18106,LIST2,10,31.35
18106,LIST2,20,149.82
18106,LIST2,30,325.05
18106,LIST2,50,540.54
18106,LITU,30,85.25
18106,LITU,40,628.21
18106,QUAL,50,610.61
18106,QUNI,20,171.105
17000,PIEC2,50,273.57
17000,ACRU,40,84.37
17000,ACRU,50,264.55
17000,ACRU,60,1122
17000,LIST2,40,625.46
17000,LIST2,50,1458.49
17000,LITU,40,98.01
17000,QUAL,50,116.93
17000,QUAL,70,556.16
17000,QUAL,80,4316.84
17000,QUAL,90,2940.3
17000,QUFA,40,134.09
17000,QUFA,50,670.67
17000,QUFA,60,2983.86
17000,QUNI,40,426.91
17000,QUNI,50,140.36
18674,PIPA2,50,292.82
18674,ACRU,50,129.91
18674,CAAL27,20,285.34
18674,CAAL27,50,405.13
18674,CAAL27,60,785.95
18674,CAAL27,70,755.04
18674,LIST2,40,1123.8700000000001
18674,QUAL,50,759.44
18674,QUAL,60,550.77
18674,QUAL,80,1157.42
18674,QUCO2,70,2335.19
18674,QUFA,10,40.04
18674,QUFA,40,134.09
18674,QUFA,50,608.63
18674,QUFA,60,2659.03
18674,QUNI,40,1069.31
17877,FRPE,50,660.66
17877,FRPE,60,157.41
17877,LIST2,40,73.48
17877,QUNI,40,344.74
17877,QUNI,50,667.7
18497,PIEC2,50,70.73
18497,CAGL8,30,163.68
18497,CAGL8,40,407.66
18497,CAGL8,60,245.74
18497,CAGL8,70,388.85
18497,CAOV2,50,136.95
18497,CAOV2,60,1431.76
18497,CAOV2,70,703.12
18497,CAOV2,80,1030.15
18497,CAAL27,40,694.32
18497,CAAL27,50,138.05
18497,CAAL27,60,328.35
18497,CAAL27,70,697.4
18497,LIST2,20,219.12
18497,LIST2,40,430.54
18497,QUAL,60,535.8100000000001
18497,QUAL,70,3151.94
18497,QUAL,80,7110.4
18497,QUAL,90,5195.74
18497,QUFA,40,70.29
18497,QUST,60,123.75
18513,PITA,40,1217.26
18513,ACRU,50,113.85
18513,ACRU,70,2454.1
18513,LIST2,30,256.96
18513,LITU,50,2044.9
18513,NYSY,30,142.285
18513,NYSY,40,214.06
18513,NYSY,50,5376.91
18513,QUAL,80,1058.42
18513,QUFA,50,399.57500000000005
18513,QUFA,60,233.42
18513,QUNI,50,1292.28
16981,ACRU,40,422.29
16981,ACRU,50,241.12
16981,ACRU,60,424.38
16981,ACRU,70,1157.8049999999998
16981,LIST2,40,121.55
16981,NYBI,10,41.415
16981,NYBI,20,402.6
16981,NYBI,30,1133.11
16981,NYBI,40,103.18
73199,PIVI2,40,241.175
73199,PIVI2,50,584.21
73199,NYSY,10,46.09
73199,NYSY,20,100.65
73199,NYSY,30,464.86
73199,NYSY,40,214.06
73199,QUAL,80,786.83
73199,QUAL,90,5403.97
73199,QUPR2,80,2761.44
73199,QUPR2,90,2448.93
73199,QURU,70,1049.29
73199,QUST,90,2433.75
72845,JUVI,10,13.2
72845,JUVI,50,120.34
72845,ACRU,10,147.95
72845,ACRU,20,160.875
72845,ACRU,50,78.1
72845,LIST2,40,329.89
72845,QUCO2,60,321.75
72845,QUST,70,273.68
72420,PIVI2,50,774.51
72420,NYSY,20,71.61
72420,NYSY,30,171.6
72420,NYSY,40,529.76
72420,QUAL,50,135.63
72420,QUAL,60,637.78
72420,QUAL,80,2027.3
72420,QUPR2,50,7.26
72420,QUPR2,60,270.05
72420,QUPR2,70,882.75
72420,QUPR2,80,2999.59
72420,QUPR2,90,7153.19
72420,QUST,70,268.62
72420,QUVE,50,200.86
72420,QUVE,60,426.14
73083,PIEC2,60,1621.18
73083,ACRU,10,17.93
73083,ACRU,20,84.7
73083,ACRU,50,601.26
73083,ACRU,60,446.82
73083,ACRU,70,598.62
73083,CAGL8,10,39.160000000000004
73083,CAOV2,50,122.43
73083,CAAL27,70,500.06
73083,CAAL27,80,3170.09
73083,LIST2,10,10.56
73083,LIST2,40,102.52
73083,NYSY,10,54.89
73083,QUAL,50,990.22
73083,QUAL,60,667.37
73083,QUAL,70,1259.39
73083,QUAL,80,287.98
73083,QUAL,90,4879.82
73083,QURU,80,2472.69
73093,PITA,10,95.59
73093,PITA,20,455.73
73093,PITA,30,2442
73093,LIST2,10,31.35
73093,LIST2,20,320.1
73093,NYSY,10,88.22
73093,QUAL,10,71.94
73093,QUAL,20,47.96
73093,QUAL,30,242.88
73093,QUFA,10,41.8
73093,QUFA,30,229.02
73093,QURU,20,55.660000000000004
72077,PITA,30,237.05
72077,PITA,40,1166
72077,CAOV2,10,143.99
72077,CAOV2,60,168.96
72077,CAOV2,80,1592.36
72077,CAOV2,90,2634.72
72077,CAAL27,50,313.28000000000003
72077,CAAL27,70,2063.27
72077,CAAL27,80,2899.4900000000002
72077,FRPE,40,114.84
72077,LIST2,10,11.88
72077,LIST2,20,90.86
72077,LIST2,30,138.27
72077,LIST2,40,572.88
72077,LIST2,50,803.44
72077,LITU,40,111.21
72077,LITU,50,977.02
72077,QUAL,60,153.56
72077,QUAL,80,3417.81
72077,QUST,80,821.04
73188,PITA,20,94.6
73188,PITA,30,331.54
73188,LIST2,10,46.53
72528,PITA,40,2316.38
72528,CAGL8,90,2609.31
72528,CAAL27,10,40.7
72528,LIST2,20,345.73
72528,LIST2,30,626.89
72528,LIST2,40,485.1
72528,NYSY,40,287.76
72528,QUAL,70,231.99
72528,QUAL,80,4348.96
72528,QUAL,90,2941.29
72528,QUAL,100,6675.79
72528,QURU,60,346.94
72528,QURU,70,1419.44
72528,QURU,80,2121.46
72528,QUST,80,1095.05
73169,PITA,30,1174.91
73169,PITA,40,6079.81
73169,ACRU,50,93.28
73169,LIST2,10,8.25
73169,LIST2,30,77.99
73169,LIST2,40,132.66
73169,LIST2,50,593.12
73169,LITU,30,122.65
73169,LITU,40,302.17
73169,NYSY,20,190.85
73169,NYSY,40,297.66
73169,NYSY,50,660.66
73169,QUAL,10,31.46
73169,QUAL,20,92.235
73169,QUAL,50,133.98
73169,QUAL,60,325.27
73169,QUAL,80,1024.1
73169,QUFA,40,101.86
72496,PITA,30,98.23
72496,ACRU,10,55.715
72496,FRPE,10,252.23
72496,FRPE,20,282.26
73581,FRPE,40,66.11
73581,LIST2,30,406.78000000000003
73581,LIST2,40,194.04
73581,LIST2,50,1003.145
73593,PITA,40,2821.665
73593,ACRU,50,363.55
73593,ACRU,60,699.38
73593,LIST2,30,76.56
73593,LIST2,40,567.6
73593,LIST2,50,3722.4
73593,LITU,30,417.78000000000003
73593,LITU,50,920.37
73593,NYBI,30,71.06
73593,QUAL,60,388.85
73593,QUAL,80,1706.1
73593,QUAL,90,4358.200000000001
73593,QUFA,70,2857.69
73593,QUVE,40,121.88
72933,PITA,30,50.05
72933,ACRU,10,66
72933,ACRU,60,424.38
72933,ACRU,70,1157.8049999999998
72933,LIST2,40,179.74
72933,LITU,10,85.25
72933,LITU,20,115.5
72933,QUAL,60,351.23
72933,QUCO2,10,98.01
72933,QUNI,10,17.27
72933,QUNI,20,58.08
72955,PITA,30,256.19
72955,PITA,40,3068.12
72955,PIVI2,50,72.93
72955,PIVI2,60,760.43
72955,ACRU,50,123.2
72955,ACRU,60,365.53000000000003
72955,LIST2,30,689.15
72955,LITU,50,1611.72
72955,NYSY,20,398.86
72955,NYSY,30,171.16
72955,QUAL,60,351.23
72955,QUAL,70,4011.81
72955,QUAL,80,1561.78
72955,QUFA,60,779.02
72955,QUNI,40,634.8100000000001
72955,QUNI,50,580.47
61568,FRPE,40,127.93
61135,TADI2,10,28.93
61135,LIST2,10,82.5
61135,LIST2,20,157.74
61662,JUVI,60,339.9
61662,CAAL27,60,413.49
61662,CAAL27,80,3104.31
61662,LIST2,10,8.25
61662,LIST2,40,449.35
61662,LIST2,50,631.4
61662,QUAL,30,248.875
61662,QUAL,40,461.83500000000004
61662,QUAL,50,135.63
61662,QUAL,70,916.74
61662,QUAL,80,1992.43
61662,QUFA,60,1059.63
61328,JUVI,30,156.2
61328,JUVI,40,418
61328,JUVI,50,902.66
61328,JUVI,60,435.49
61328,CAGL8,50,168.19
61328,CAGL8,70,538.78
61328,CAGL8,80,1031.03
61328,CAAL27,10,21.23
61328,CAAL27,20,88.99
61328,CAAL27,40,783.86
61328,CAAL27,50,231.77
61328,QUAL,70,415.03000000000003
61328,QUAL,80,1077.56
61328,QUST,60,580.47
61328,QUST,70,1419.22
61328,QUST,80,4379.1
61328,QUVE,40,116.27
61327,CAGL8,10,29.37
61327,CAGL8,70,473.88
61327,CAOV2,60,201.52
61327,CAOV2,70,647.02
61327,QUST,60,182.93
61327,QUST,70,178.53
61327,QUST,80,1706.21
61638,JUVI,40,342.1
61638,JUVI,50,262.35
61638,JUVI,60,339.9
61638,PIEC2,40,11.33
61638,PITA,10,22.99
61638,ACRU,10,55.715
61638,LIST2,10,72.05
61638,LIST2,40,73.37
61638,NYSY,10,46.09
60898,ACRU,60,443.96
60898,CAAL27,80,1877.04
60898,LIST2,40,316.14
60898,LIST2,50,1778.7
60898,LITU,30,153.67
60898,LITU,40,493.02
60898,QUAL,20,92.235
61089,CAGL8,60,168.85000000000002
61089,CAGL8,70,2339.15
61089,CAGL8,80,2994.31
61089,NYSY,40,193.38
61089,QUAL,50,116.93
61089,QUAL,60,297.44
61089,QUAL,70,980.98
61089,QUAL,80,1335.95
61089,QUFA,50,399.57500000000005
62207,LITU,10,55.44
62207,LITU,20,68.31
62207,LITU,30,757.02
62207,LITU,40,81.51
62207,QUAL,30,264.44
62207,QUAL,40,598.73
62207,QUAL,50,77.77
62207,QUAL,60,238.59
62207,QUVE,40,96.91
49843,ACRU,50,111.87
49843,ACRU,60,225.06
49843,FRPE,40,91.85
50029,PIEC2,50,273.57
50029,PITA,40,455.73
50029,ACRU,50,83.71
50029,ACRU,60,389.18
50029,FRPE,40,122.87
50029,FRPE,50,311.41
50029,LIST2,50,2237.18
50029,LITU,50,1476.2
50029,QUAL,50,135.63
50029,QUAL,60,351.23
48765,PIEC2,40,74.47
48765,PIEC2,50,339.13
48765,PIEC2,60,357.17
48765,ACRU,30,313.39
48765,ACRU,50,178.2
48765,ACRU,60,488.07
48765,CAGL8,60,165.44
48765,CAGL8,70,1896.29
48765,CAAL27,10,51.48
48765,CAAL27,20,127.27
48765,CAAL27,40,662.09
48765,CAAL27,70,851.4
48765,QUAL,30,150.92
48765,QUAL,50,721.82
48765,QUAL,60,2074.71
48765,QUAL,70,526.79
48765,QUAL,80,1021.79
48765,QUFA,50,285.01
48765,QUFA,60,1032.68
48765,QURU,50,225.39000000000001
48765,QURU,60,369.71
48765,QUVE,40,96.47
48765,QUVE,60,404.58
49545,JUVI,50,211.09
49545,PIEC2,50,527.34
49545,PIEC2,60,917.4
49545,PITA,30,762.3
49545,PITA,40,17103.35
49545,PITA,50,8105.13
49545,ACRU,10,59.4
49545,ACRU,40,79.97
49545,ACRU,50,304.92
49545,ACRU,60,249.81
49545,LIST2,30,230.78
49545,LIST2,40,1905.64
49545,LIST2,50,514.25
49545,NYSY,10,35.2
49545,NYSY,20,101.42
49545,QUFA,10,24.97
48543,JUVI,30,150.37
48543,PITA,30,1118.59
48543,PITA,40,12368.4
48543,LIST2,20,149.82
48543,LIST2,30,229.24
49159,ACRU,10,24.64
49159,CAGL8,30,149.93
49159,CAAL27,60,901.45
49159,LITU,40,290.07
49159,LITU,50,578.93
49159,QUAL,50,204.6
49159,QUAL,60,365.75
49159,QUAL,70,653.51
49159,QUAL,80,217.14000000000001
49159,QUAL,90,4808.1
49159,QUFA,50,399.57500000000005
49159,QUFA,60,1116.17
49159,QURU,60,384.78000000000003
49159,QURU,70,1293.38
49159,QUST,60,149.16
49159,QUVE,50,227.81
49159,QUVE,60,1008.8100000000001
49755,PIEC2,50,273.57
49755,PITA,30,762.3
49755,PITA,40,6269.2300000000005
49755,ACRU,50,696.85
49755,ACRU,60,424.38
49755,ACRU,70,617.98
49755,CAAL27,10,36.410000000000004
49755,LITU,40,217.69
49755,LITU,60,2668.27
49755,QUAL,60,282.59
49755,QUAL,70,677.93
49755,QUAL,80,674.85
49755,QUAL,90,10770.210000000001
49755,QURU,80,2949.65
49754,JUVI,40,682.33
49754,JUVI,50,298.87
49754,PIEC2,30,272.91
49754,PIEC2,40,74.47
49754,PIEC2,50,245.52
49754,PITA,30,314.16
49754,ACRU,10,48.4
49754,ACRU,60,302.83
49754,ACRU,70,1675.08
49754,CAGL8,60,262.35
49754,CAGL8,70,1100.44
49754,CAGL8,80,2127.73
49754,LITU,30,78.1
49754,LITU,40,241.45
49754,NYSY,30,72.93
49754,QUAL,60,151.91
49754,QUAL,80,1750.98
49762,ACRU,60,267.3
49762,CAGL8,70,518.21
49762,LIST2,40,418.66
49762,LITU,10,55.44
49762,LITU,20,100.265
49762,LITU,30,1108.58
49762,LITU,40,446.27
49762,LITU,50,817.52
49762,NYSY,40,124.52
49562,JUVI,10,17.93
49562,PITA,30,762.3
49562,PITA,40,11830.06
49562,ACRU,20,160.875
49562,LIST2,10,31.35
49562,LIST2,20,149.82
49562,NYSY,10,46.09
49562,QUNI,10,43.56
49562,QUNI,20,171.105
49790,PITA,20,264.11
49790,PITA,30,8423.14
49790,PITA,40,5341.6
49790,ACRU,60,368.17
49790,NYSY,30,60.61
49790,QUAL,40,642.07
49790,QUAL,50,86.13
49790,QUAL,60,650.21
49790,QUNI,20,171.105
49790,QUNI,30,115.28
49790,QUNI,40,184.47
49540,PITA,20,264.11
49540,PITA,30,762.3
49540,PITA,40,3216.4
49540,LIST2,10,31.35
49540,LIST2,20,149.82
49540,QUNI,10,60.94
49540,QUST,10,28.05
49544,JUVI,10,16.94
49544,JUVI,30,92.4
49544,PITA,10,57.42
49544,PITA,20,264.11
49544,PITA,30,6957.94
49544,ACRU,10,36.63
49544,QUAL,10,23.54
49544,QUAL,20,92.235
49544,QUFA,10,45.98
49544,QUFA,40,116.71
49791,PITA,10,134.86
49791,PITA,20,264.11
49791,PITA,30,2265.67
49791,PITA,40,1016.29
49791,QUMA3,10,41.03
49791,QUNI,40,847.88
49791,QUNI,50,1356.96
49785,PITA,30,762.3
49785,PITA,40,4787.42
49785,LIST2,10,47.08
49785,LIST2,40,203.5
49785,QUFA,50,339.9
49785,QUNI,10,76.12
49785,QUNI,20,171.105
49785,QUNI,30,241.83499999999998
49785,QURU,30,581.35
49785,QURU,60,391.93
49785,QUVE,30,216.37
49785,QUVE,40,109.12
48840,JUVI,20,173.8
48840,JUVI,30,73.15
48840,PITA,10,98.45
48840,PITA,20,199.21
48840,PITA,30,1747.57
48840,ACRU,10,43.89
48840,ACRU,20,128.15
48840,ACRU,50,54.67
48840,LIST2,10,192.17
48840,LIST2,20,191.95
48840,LIST2,30,275.44
48840,LIST2,40,101.42
48840,LITU,10,55.44
48840,LITU,20,82.06
48840,LITU,30,59.84
48840,LITU,40,330.88
48840,LITU,50,364.32
49789,PIPA2,40,2007.5
49789,PIPA2,50,6107.97
49789,PIPA2,60,10832.47
49794,PITA,30,2175.36
49794,PITA,40,4221.25
49056,JUVI,20,42.46
49056,PITA,30,4258.1
49056,PITA,40,888.8
49056,PIVI2,40,661.76
49056,ACRU,10,84.15
49056,CAGL8,20,71.83
49056,LITU,10,76.01
49056,LITU,40,98.12
49056,QUCO2,40,132.55
49056,QUCO2,50,615.78
49264,PIPA2,40,706.64
49264,PIPA2,50,298.98
49264,PIPA2,60,1424.28
49264,PITA,30,348.92
49264,QUFA,40,98.56
49264,QULA2,50,174.35
49264,QUMA3,40,131.56
49264,QUST,20,78.98
49264,QUST,40,381.37
49264,QUST,60,137.61
49264,QUST,70,491.15
49272,PIPA2,50,1207.69
49272,PITA,20,264.11
49272,PITA,30,1593.79
49272,PITA,40,5095.2
49272,CAGL8,70,525.91
49272,CAGL8,80,667.59
49272,QULA2,30,914.87
49272,QULA2,40,124.63
49272,QUMA3,30,794.42
49272,QUNI,30,109.56
49272,QUST,20,187.22
49272,QUST,60,314.82
49272,QUST,70,229.02
48989,PITA,50,2747.69
48989,ACRU,10,23.65
48989,ACRU,40,257.4
48989,ACRU,50,707.52
48989,ACRU,60,1737.89
48989,ACRU,70,3429.14
48989,CAAL27,60,616.66
48989,CAAL27,70,595.87
48989,LIST2,30,545.16
48989,LIST2,40,318.89
48989,LITU,30,75.02
48989,LITU,50,512.05
48989,NYBI,10,12.98
48989,NYBI,30,152.35
48989,NYBI,40,227.26
48989,QUAL,100,8773.82
48989,QUNI,40,499.07
48989,QUNI,50,508.64
49798,ACRU,30,313.39
50042,ACRU,40,68.97
50042,ACRU,50,549.5600000000001
50042,ACRU,60,424.38
50042,ACRU,70,2467.63
50042,ACRU,80,22614.46
50042,FRPE,40,146.96
50042,FRPE,50,257.4
50042,LIST2,40,399.08
50042,LIST2,50,1003.145
50042,LIST2,60,1867.47
50042,QUAL,40,420.97
50042,QUAL,80,1106.05
49188,PITA,10,87.56
49188,PITA,20,194.04
49188,PITA,30,2028.73
49188,PITA,40,2998.27
49188,CAGL8,10,27.28
49188,CAAL27,10,40.81
49188,LIST2,10,28.6
49188,LIST2,30,234.85
49188,LIST2,40,529.76
49188,QUAL,30,272.69
49188,QUNI,20,125.95
48667,PITA,20,164.56
48667,ACRU,50,572
48667,ACRU,60,424.38
48667,ACRU,70,1157.8049999999998
48667,ACRU,80,1998.15
48667,LIST2,10,31.35
48667,LIST2,20,115.06
48667,LIST2,30,91.52
48667,LIST2,40,449.35
48667,LIST2,50,1379.51
48667,LITU,10,55.44
48667,LITU,20,100.265
48667,LITU,30,803.22
48667,LITU,40,2648.03
48667,LITU,60,2289.87
48667,NYBI,30,235.07
48667,NYBI,40,1181.95
48667,NYBI,50,1060.4
48667,QUNI,40,285.56
50041,PITA,30,158.29
50041,PITA,40,7812.09
50041,FRPE,10,29.15
50041,FRPE,20,216.7
50041,FRPE,30,316.58
50041,FRPE,40,3865.51
50041,FRPE,50,1708.52
49342,PITA,20,1034.55
49342,PITA,30,762.3
49342,PITA,40,2224.53
49342,LIST2,30,229.24
49342,LIST2,40,449.35
49342,LITU,10,56.65
49342,LITU,20,653.4
49342,LITU,30,518.1
49342,NYBI,30,137.39
49342,NYBI,40,657.58
49342,QUAL,90,3631.98
49882,PITA,20,264.11
49882,PITA,30,762.3
49882,PITA,40,10861.62
49882,ACRU,30,356.07
49882,LIST2,30,67.87
49882,NYSY,30,71.83
49882,QUFA,40,299.75
49882,QUFA,60,1032.02
49882,QUMA3,40,303.82
49882,QUNI,30,93.06
49882,QUNI,40,121.99
49882,QUST,60,316.47
49882,QUST,70,948.3100000000001
49882,QUST,80,603.79
49882,QUVE,40,93.28
49882,QUVE,70,97.13
49870,PITA,30,762.3
49870,PITA,40,2821.665
49870,ACRU,10,37.95
49870,ACRU,40,844.47
49870,ACRU,50,82.5
49870,LIST2,10,18.04
49870,LIST2,20,125.62
49870,LIST2,30,76.45
49870,LIST2,40,89.1
49870,LITU,40,367.29
49870,NYSY,40,226.05
49870,QUNI,10,40.26
49870,QUNI,20,89.87
49870,QUNI,30,133.76
49870,QUNI,40,609.29
49866,PITA,10,98.45
49866,PITA,20,264.11
49866,PITA,30,6043.62
49866,PITA,40,290.73
48651,PITA,30,762.3
48651,PITA,40,968.11
48651,ACRU,10,55.715
48651,ACRU,20,240.9
48651,ACRU,30,313.39
48651,ACRU,50,241.12
48651,ACRU,60,1082.51
48651,ACRU,70,3836.69
48651,LIST2,20,75.57000000000001
48651,LIST2,30,65.89
48651,LIST2,40,1347.72
48651,LIST2,50,549.01
48651,NYSY,10,28.05
48651,NYBI,40,514.36
48651,QULA3,50,3708.98
48651,QUNI,20,171.105
48651,QUNI,40,415.47
48651,QUNI,50,1585.8700000000001
48656,TADI2,50,85.58
48656,TADI2,60,812.46
48656,TADI2,70,1148.29
48656,ACRU,20,111.65
48656,ACRU,30,150.04
48656,ACRU,50,241.12
48656,ACRU,70,1157.8049999999998
48656,FRPE,30,1179.145
48656,FRPE,40,255.2
48656,FRPE,50,438.79
48656,NYBI,30,443.08
48656,NYBI,40,2087.58
48656,NYBI,50,1964.05
48928,PITA,10,33.99
48928,PITA,20,407.33
48928,PITA,30,457.93
48928,LIST2,10,23.76
48919,PITA,10,80.41
48919,PITA,20,264.11
48919,PITA,30,587.29
48919,PITA,40,6015.13
48919,ACRU,10,55.715
48919,ACRU,20,160.875
48919,ACRU,30,313.39
48919,ACRU,40,262.02
48919,ACRU,50,993.19
48919,ACRU,60,424.38
48919,LIST2,10,31.35
48919,LIST2,40,521.07
48919,LIST2,50,574.42
48919,LITU,40,751.3
48919,LITU,50,1585.21
48919,NYSY,10,46.09
48919,NYBI,40,850.74
48919,QULA3,40,363.11
48919,QULA3,50,2563.44
48919,QUNI,10,36.85
48919,QUNI,20,212.74
48919,QUNI,40,345.62
48919,QUNI,50,1474.55
48938,PITA,10,84.04
48938,PITA,20,264.11
48938,PITA,30,2952.84
48938,PITA,40,3220.69
48938,LIST2,10,31.35
48938,LIST2,30,65.01
48938,LIST2,40,300.3
49685,PIPA2,10,59.29
49685,PIPA2,50,7937.82
49685,PIPA2,60,7631.8
49685,PITA,10,61.27
49685,PITA,20,291.83
49685,PITA,40,626.12
49685,QUFA,40,360.47
49685,QULA2,40,365.2
48662,TADI2,50,244.42
48662,TADI2,60,971.41
48662,ACRU,40,1319.78
48662,ACRU,50,241.12
48662,ACRU,60,424.38
48662,ACRU,70,1157.8049999999998
48662,LIST2,30,229.24
48662,NYBI,30,137.39
48662,NYBI,40,1336.17
48662,QULA3,50,2622.29
50127,PITA,20,264.11
50127,PITA,30,762.3
50127,PITA,40,1266.65
50127,ACRU,10,92.07000000000001
50127,ACRU,20,392.81
50127,ACRU,30,452.32
50127,ACRU,40,641.96
50127,ACRU,50,327.58
50127,LIST2,30,92.73
49171,PITA,20,264.11
49171,PITA,30,762.3
49171,PITA,40,412.61
49171,ACRU,10,55.715
49171,ACRU,20,160.875
49171,CAGL8,20,87.01
49171,CAGL8,30,163.68
49171,FRPE,10,60.28
49171,FRPE,20,207.57
49171,LIST2,20,149.82
49171,LIST2,30,79.97
49171,LIST2,40,273.24
49171,QUNI,40,223.08
49731,PITA,30,6396.06
49731,PITA,40,10334.17
49731,ACRU,10,82.39
49731,ACRU,20,79.53
49731,LIST2,10,37.62
49731,LIST2,20,55
49730,PITA,30,762.3
49730,PITA,40,13944.04
49730,PITA,50,5018.53
49730,LIST2,10,31.35
49730,LIST2,20,37.29
49730,LIST2,30,271.37
49730,LIST2,40,612.37
49730,NYBI,10,41.415
49730,QUNI,20,140.91
49249,PITA,30,762.3
49249,PITA,40,3621.86
49249,ACRU,20,160.875
49249,ACRU,30,243.65
49249,ACRU,40,423.83
49249,ACRU,50,248.49
49249,LIST2,10,31.35
49249,LIST2,20,149.82
49249,LITU,20,100.265
49249,QUAL,50,227.48
49249,QUAL,60,530.2
